ID,NAME,KANA,AGE,PIC,PARTY,PREFEC,DISTRICT,PRBLOCK,Q2_1,Q2_2,Q2_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q8,SQ8_1,SQ8_2,SQ8_3,SQ8_4,SQ8_5,SQ8_6,SQ8_7,SQ8_8,SQ8_9,SQ8_10,SQ8_11,SQ8_12,SQ8_13,SQ8_14,SQ8_15,SQ8_16
id_ZZZZZ0O8,西村 康稔,にしむら やすとし,59,P_20211016SNSA0019S,1,28,9,NA,2,3,8,1,2,2,1,1,4,2,1,4,2,4,3,3,2,3,3,2,1,3,3,3,4,3,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_00002CJH,福原 由加利,ふくはら ゆかり,34,P_20210901SNSA0009S,4,28,9,NA,2,1,4,5,5,5,1,5,5,3,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001CHZ,掘井 健智,ほりい けんじ,54,P_20210811SNSA0006S,5,28,10,NA,2,3,4,1,2,2,3,2,3,4,2,1,3,5,2,3,2,2,3,2,1,1,3,3,3,1,2,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
id_00002IU6,隠樹 圭子,おき けいこ,50,P_20211012SNSA0016S,2,28,10,NA,2,3,4,4,4,3,5,4,5,1,1,1,2,3,3,5,4,1,1,1,2,2,4,2,3,2,2,2,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
id_ZZZZZ0OA,渡海 紀三朗,とかい きさぶろう,73,P_20210728SNSA0024S,1,28,10,NA,2,3,4,2,2,3,3,2,3,3,2,4,3,3,2,3,2,2,3,3,2,3,3,3,4,3,2,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0
id_00001T77,住吉 寛紀,すみよし ひろき,36,P_20210811SNSA0007S,5,28,11,NA,2,3,7,1,2,3,3,2,3,3,1,1,3,5,3,3,1,4,4,1,2,1,3,4,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_ZZZZZ0OF,松本 剛明,まつもと たけあき,62,P_20211012SNSA0001S,1,28,11,NA,2,4,3,1,2,1,2,1,4,2,2,5,2,3,3,3,2,2,3,2,2,2,3,3,5,3,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
id_00000YSN,太田 清幸,おおた きよゆき,66,P_20210823SNSA0007S,4,28,11,NA,3,1,4,5,5,2,1,5,2,2,2,1,1,1,2,5,5,1,1,1,5,4,5,1,1,4,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000019OH,池畑 浩太朗,いけはた こうたろう,47,P_20210921SNSA0025S,5,28,12,NA,3,5,7,1,2,2,1,1,2,3,1,2,2,4,4,3,1,4,3,3,2,3,2,4,4,2,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
id_ZZZZZ0OH,山口 壮,やまぐち つよし,67,P_20210921SNSA0027S,1,28,12,NA,3,2,1,2,2,3,4,3,4,2,2,3,3,3,2,3,4,2,3,2,1,2,3,2,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_00002KWB,酒井 孝典,さかい たかのり,61,P_20210921SNSA0026S,2,28,12,NA,1,4,2,4,5,3,1,5,3,4,2,2,2,1,2,5,2,1,1,1,4,4,5,2,2,4,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0OK,馬淵 澄夫,まぶち すみお,61,P_20211007SNSA0027S,2,29,1,NA,2,3,4,3,3,3,1,5,4,2,1,1,2,1,4,5,4,1,1,1,3,3,4,2,2,1,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000NEF,小林 茂樹,こばやし しげき,57,P_20211007SNSA0024S,1,29,1,NA,2,3,4,2,3,2,2,1,3,2,2,2,2,4,2,2,2,4,4,2,2,2,3,3,4,2,5,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1
id_ZZZZZ13J,前川 清成,まえかわ きよしげ,58,P_20211007SNSA0026S,5,29,1,NA,5,3,7,2,2,3,1,4,3,5,3,1,2,4,2,3,2,1,2,2,3,4,4,4,2,5,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
id_ZZZZZ0OL,高市 早苗,たかいち さなえ,60,P_20211014SNSA0017S,1,29,2,NA,2,3,4,1,1,2,1,1,4,2,1,5,3,3,3,3,2,4,5,3,1,2,3,2,5,2,4,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
id_00001DTK,猪奥 美里,いおく みさと,41,P_20211007SNSA0051S,2,29,2,NA,2,3,4,4,4,3,1,5,5,3,2,1,1,1,3,5,5,1,1,1,5,2,5,1,2,1,5,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
id_ZZZZZ0OP,宮本 次郎,みやもと じろう,46,P_20211007SNSA0025S,4,29,2,NA,2,1,4,5,5,5,1,5,5,2,2,1,1,1,2,5,5,1,1,2,5,5,5,2,1,4,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000017CH,西川 正克,にしかわ まさかつ,63,P_20211007SNSA0023S,4,29,3,NA,2,1,3,5,5,5,1,5,5,3,2,1,1,1,3,5,5,1,1,1,3,5,5,1,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001NY7,田野瀬 太道,たのせ たいどう,47,P_20211007SNSA0031S,12,29,3,NA,3,1,7,2,3,3,2,2,3,2,3,3,3,3,2,3,2,3,3,2,2,3,3,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
id_00001QSX,高見 省次,たかみ しょうじ,61,P_20211014SNSA0008S,12,29,3,NA,2,3,7,3,4,3,1,2,4,3,3,4,3,2,3,3,3,1,2,2,3,3,3,3,3,4,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LIU,加藤 孝,かとう たかし,43,P_20211007SNSA0036S,9,29,3,NA,4,3,5,1,1,5,1,3,3,3,1,1,1,3,3,1,5,3,3,3,3,3,3,5,1,3,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
id_000004DT,岸本 周平,きしもと しゅうへい,65,P_20210808SNSA0002S,6,30,1,NA,2,3,1,2,4,3,2,4,4,3,2,2,2,3,2,4,2,2,2,2,3,2,3,3,3,4,5,2,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
id_00001MNP,門 博文,かど ひろふみ,56,P_20210731SNSA0006S,1,30,1,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L9I,遠西 愛美,とおにし まなみ,37,P_20210916SNSA0017S,9,30,2,NA,3,2,5,2,1,2,1,3,5,1,1,1,5,5,1,2,1,1,1,1,3,3,1,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
id_ZZZZZ0P0,石田 真敏,いしだ まさとし,69,P_20211009SNSA0007S,1,30,2,NA,3,2,8,1,3,1,1,1,3,2,3,5,2,3,3,3,2,3,3,3,2,2,3,3,4,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
id_00002GAO,藤井 幹雄,ふじい みきお,60,P_20210731SNSA0008S,2,30,2,NA,2,4,5,4,5,4,1,5,4,3,2,1,1,1,3,5,5,1,1,1,5,3,4,3,1,3,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001CBG,所 順子,ところ じゅんこ,72,P_20211013SNSA0020S,5,30,2,NA,1,2,8,2,3,2,2,3,3,2,2,4,2,2,4,2,3,1,1,1,2,3,3,2,3,3,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001GQY,本間 奈々,ほんま なな,52,P_20211007SNSA0008S,11,30,3,NA,3,2,8,1,1,1,1,1,5,3,1,5,2,3,5,4,1,5,5,1,1,1,3,1,3,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id_ZZZZZ0P2,二階 俊博,にかい としひろ,82,P_20211016SNSA0020S,1,30,3,NA,3,2,4,3,3,3,3,3,3,2,2,4,3,4,3,3,3,3,3,2,2,3,3,3,4,3,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
id_00000N4W,畑野 良弘,はたの よしひろ,61,P_20210731SNSA0007S,4,30,3,NA,2,1,4,5,5,5,1,5,5,2,3,1,1,2,3,5,5,1,1,1,5,3,4,1,1,3,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002I8Y,根来 英樹,ねごろ ひでき,51,P_20211013SNSA0021S,12,30,3,NA,2,3,4,1,3,3,1,3,5,1,1,1,4,3,3,3,3,3,1,1,1,1,5,3,3,1,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0P5,石破 茂,いしば しげる,64,P_20210617SNSA0002S,1,31,1,NA,2,3,7,1,2,3,4,2,3,3,2,4,3,2,2,3,2,2,3,2,2,3,3,4,4,3,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
id_000021G1,岡田 正和,おかだ まさかず,39,P_20210917SNSA0010S,4,31,1,NA,1,2,4,5,5,5,1,5,5,4,3,1,1,1,5,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004H9,赤沢 亮正,あかざわ りょうせい,60,P_20211011SNSA0026S,1,31,2,NA,6,1,3,1,2,3,3,3,4,2,2,3,3,3,3,2,2,3,3,3,2,2,3,3,3,2,5,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
id_ZZZZZ3TG,湯原 俊二,ゆはら しゅんじ,58,P_20210921SNSA0006S,2,31,2,NA,2,4,1,3,4,4,1,5,5,4,4,4,1,5,5,3,3,1,2,1,5,2,5,2,2,5,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000011RK,亀井 亜紀子,かめい あきこ,56,P_20210817SNSA0003S,2,32,1,NA,1,2,4,1,5,3,2,5,5,2,1,1,1,2,3,4,3,1,3,1,4,2,4,2,2,2,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
id_ZZZZZ0PB,細田 博之,ほそだ ひろゆき,77,P_20210728SNSA0025S,1,32,1,NA,1,3,4,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,5,3,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_00002LOJ,亀井 彰子,かめい あきこ,64,P_20211016SNSA0001S,12,32,1,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0PG,向瀬 慎一,むこせ しんいち,50,P_20200914SNSA0004S,4,32,2,NA,2,1,4,5,5,5,1,5,5,2,3,1,1,2,3,5,5,1,1,1,5,3,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00000ASH,山本 誉,やまもと ほまる,64,P_20210908SNSA0005S,2,32,2,NA,2,5,7,4,5,4,1,5,4,2,2,3,1,1,2,3,5,1,2,1,3,3,4,2,2,4,5,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
id_00001T9Z,高見 康裕,たかみ やすひろ,41,P_20210908SNSA0006S,1,32,2,NA,2,3,4,1,1,2,3,2,4,1,1,2,2,3,4,2,2,4,4,4,2,2,4,1,4,1,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_ZZZZZ0PJ,逢沢 一郎,あいさわ いちろう,67,P_20211007SNSA0038S,1,33,1,NA,3,2,4,1,2,2,3,1,4,5,3,5,2,5,1,2,1,5,1,1,1,99,99,99,5,4,5,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
id_000016Z6,余江 雪央,よえ ゆきお,44,P_20211004SNSA0022S,4,33,1,NA,2,1,4,5,5,5,1,5,5,2,3,1,1,1,4,5,5,1,1,1,5,2,5,1,1,1,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002G8S,原田 謙介,はらだ けんすけ,35,P_20211007SNSA0039S,2,33,1,NA,4,2,1,3,5,3,1,4,4,2,2,1,1,2,2,4,5,1,1,1,3,2,4,2,2,4,4,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
id_00001NH3,山下 貴司,やました たかし,56,P_20211015SNSA0003S,1,33,2,NA,2,3,4,1,1,1,2,1,3,2,2,4,2,3,1,3,2,3,3,2,2,2,3,3,5,3,5,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
id_ZZZZZ0PL,津村 啓介,つむら けいすけ,50,P_20211013SNSA0011S,2,33,2,NA,3,5,4,1,5,5,1,5,5,1,1,1,1,3,1,5,1,1,3,1,1,3,5,3,2,5,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004OJ,阿部 俊子,あべ としこ,62,P_20211001SNSA0004S,1,33,3,NA,3,1,7,2,3,3,2,2,3,2,2,3,3,4,2,2,2,2,3,2,2,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_00002731,平沼 正二郎,ひらぬま しょうじろう,41,P_20210910SNSA0004S,12,33,3,NA,3,8,2,1,1,1,2,1,4,1,1,1,2,3,4,1,2,5,3,5,2,1,2,1,5,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
id_00002KUU,森本 栄,もりもと さかえ,73,P_20210916SNSA0015S,2,33,3,NA,1,2,3,5,5,5,1,5,5,3,5,5,1,1,1,5,5,1,1,1,5,4,5,2,1,5,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0PM,尾崎 宏子,おざき ひろこ,65,P_20210913SNSA0007S,4,33,3,NA,1,2,4,5,5,5,1,5,5,2,3,1,1,1,4,5,5,1,1,1,5,2,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000004KC,橋本 岳,はしもと がく,47,P_20210922SNSA0011S,1,33,4,NA,4,7,1,2,2,1,1,1,4,3,2,5,2,3,2,3,2,4,3,1,1,3,2,3,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_ZZZZZ0PR,柚木 道義,ゆのき みちよし,49,P_20211012SNSA0021S,2,33,4,NA,2,3,1,3,4,3,1,5,4,3,1,1,1,1,3,5,5,1,1,1,4,3,5,2,3,2,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001QI1,中川 智晴,なかがわ ともはる,63,P_20211013SNSA0032S,12,33,4,NA,3,2,4,3,3,3,1,5,3,3,1,3,1,3,1,1,1,3,3,1,1,5,3,3,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id_ZZZZZ02J,加藤 勝信,かとう かつのぶ,65,P_20211011SNSA0012S,1,33,5,NA,2,3,6,2,2,2,1,1,4,3,2,5,2,3,3,3,1,3,3,99,2,2,3,2,3,4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_ZZZZZ0PN,美見 芳明,みいみ よしあき,64,P_20211012SNSA0030S,4,33,5,NA,1,2,4,5,5,5,1,5,5,2,3,1,1,1,4,5,5,1,1,1,5,2,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LBQ,はた ともこ,はた ともこ,55,P_20211004SNSA0024S,2,33,5,NA,1,4,5,2,5,3,1,5,5,1,1,1,1,3,2,5,5,1,1,1,3,3,3,3,1,2,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002LLW,上出 圭一,かみで けいいち,65,P_20211012SNSA0017S,11,34,1,NA,2,3,4,2,2,1,4,3,2,4,4,2,4,2,2,2,2,1,5,3,1,1,4,4,2,5,1,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0PY,岸田 文雄,きしだ ふみお,64,P_20210825SNSA0004S,1,34,1,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0Q4,大西 理,おおにし おさむ,55,P_20210825SNSA0003S,4,34,1,NA,99,99,99,5,5,5,1,5,5,4,3,1,1,1,3,5,5,1,1,1,5,3,4,1,1,3,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L07,有田 優子,ありた ゆうこ,51,P_20210830SNSA0005S,7,34,1,NA,1,2,4,5,5,5,1,5,5,1,2,1,1,1,3,5,5,1,1,1,5,5,5,1,1,5,5,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0PZ,平口 洋,ひらぐち ひろし,73,P_20210901SNSA0003S,1,34,2,NA,3,1,7,2,3,2,2,2,4,2,2,4,2,2,2,2,2,4,4,4,2,2,3,2,4,3,2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0
id_00002L2E,大井 赤亥,おおい あかい,40,P_20210831SNSA0006S,2,34,2,NA,3,4,1,4,5,4,1,5,5,2,1,1,1,2,2,4,3,1,1,1,3,3,5,3,2,3,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002K6B,大山 宏,おおやま ひろし,73,P_20211006SNSA0021S,12,34,3,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L9L,矢島 秀平,やじま しゅうへい,29,P_20210916SNSA0019S,9,34,3,NA,3,2,4,1,5,3,1,5,5,4,1,3,5,4,5,4,2,3,2,1,5,1,1,1,2,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
id_ZZZZZ02R,斉藤 鉄夫,さいとう てつお,69,P_20211006SNSA0020S,3,34,3,NA,3,2,6,2,3,3,2,2,4,2,2,5,2,2,2,3,1,2,2,2,2,3,3,4,5,3,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
id_000021UY,玉田 憲勲,たまだ のりたか,64,P_20211016SNSA0012S,12,34,3,NA,1,2,7,5,5,5,1,5,3,5,5,5,1,1,3,5,5,1,1,1,5,3,5,3,1,5,3,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
id_00002L9K,ライアン 真由美,らいあん まゆみ,58,P_20210916SNSA0018S,2,34,3,NA,3,4,7,2,3,2,1,5,4,2,2,2,2,3,3,4,5,1,1,3,3,3,3,3,3,3,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001HFQ,瀬木 寛親,せぎ ひろちか,57,P_20211016SNSA0011S,5,34,3,NA,3,1,4,1,1,1,1,1,5,2,1,1,2,3,1,3,1,2,2,2,1,1,4,2,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_ZZZZZ0Q7,空本 誠喜,そらもと せいき,57,P_20211005SNSA0023S,5,34,4,NA,2,3,4,1,2,2,1,2,3,3,2,1,3,3,2,3,1,2,2,1,2,2,3,3,5,3,3,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
id_00001O61,新谷 正義,しんたに まさよし,46,P_20211005SNSA0022S,1,34,4,NA,3,2,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
id_000009RL,中川 俊直,なかがわ としなお,51,P_20211013SNSA0028S,12,34,4,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000027D8,上野 寛治,うえの かんじ,39,P_20211005SNSA0007S,2,34,4,NA,2,3,1,2,3,4,1,4,5,1,1,1,1,2,4,3,4,1,2,1,4,2,5,1,3,1,5,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
id_00002L2Z,野村 功次郎,のむら こうじろう,51,P_20210901SNSA0007S,2,34,5,NA,4,8,3,4,5,3,1,4,4,3,1,2,2,2,3,2,4,2,2,2,4,3,4,3,2,3,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_0000008F,寺田 稔,てらだ みのる,63,P_20210901SNSA0005S,1,34,5,NA,2,3,1,1,2,2,1,2,3,2,3,3,2,2,2,3,3,3,3,3,2,2,3,1,3,2,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0QH,佐藤 公治,さとう こうじ,62,P_20210902SNSA0001S,2,34,6,NA,1,2,3,2,5,3,1,5,5,2,1,2,1,2,2,5,5,1,1,1,2,4,4,2,2,3,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ402,小島 敏文,こじま としふみ,71,P_20210902SNSA0002S,1,34,6,NA,2,4,3,1,1,3,3,1,5,1,1,2,3,2,2,2,2,5,5,4,1,1,4,1,4,3,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
id_0000017W,佐藤 広典,さとう ひろのり,45,P_20210824SNSA0008S,2,34,7,NA,5,4,3,4,4,2,2,3,4,2,2,1,3,2,4,2,4,2,2,2,2,2,4,2,3,2,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002L02,橋本 加代,はしもと かよ,48,P_20210824SNSA0012S,12,34,7,NA,7,2,3,2,2,3,1,2,3,2,1,3,1,2,4,2,2,1,2,2,3,2,3,2,2,2,4,2,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
id_000013MP,村井 明美,むらい あけみ,73,P_20210824SNSA0013S,4,34,7,NA,1,2,4,5,5,5,1,5,5,1,1,1,1,1,3,5,5,1,1,1,5,4,5,1,1,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001MMO,小林 史明,こばやし ふみあき,38,P_20210827SNSA0009S,1,34,7,NA,2,4,3,1,1,1,1,1,5,2,1,4,3,3,2,4,1,1,1,2,1,1,3,3,4,2,4,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
id_00001V8V,大内 一也,おおうち かずや,48,P_20210727SNSA0001S,2,35,1,NA,4,2,1,3,3,4,1,5,5,2,1,1,1,1,2,4,4,1,1,1,4,3,4,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
id_0000274C,高村 正大,こうむら まさひろ,50,P_20210727SNSA0003S,1,35,1,NA,3,2,8,1,2,3,3,2,4,2,2,5,4,4,3,2,2,3,4,3,1,3,2,2,4,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
id_00001GUP,松田 一志,まつだ かずし,64,P_20210906SNSA0017S,4,35,2,NA,2,1,3,5,5,5,1,5,5,1,5,1,1,1,2,5,5,1,1,1,5,4,5,1,1,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ14O,岸 信夫,きし のぶお,62,P_20210906SNSA0016S,1,35,2,NA,2,3,4,1,3,3,1,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id_ZZZZZFUX,坂本 史子,さかもと ふみこ,66,P_20210916SNSA0023S,2,35,3,NA,1,2,4,4,5,4,1,5,5,3,2,2,2,2,2,5,5,1,1,2,4,3,4,1,2,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ14L,林 芳正,はやし よしまさ,60,P_20210916SNSA0024S,1,35,3,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0QV,安倍 晋三,あべ しんぞう,67,P_20210910SNSA0008S,1,35,4,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00002J3U,竹村 克司,たけむら かつし,49,P_20210908SNSA0010S,10,35,4,NA,1,2,4,5,5,5,1,5,5,1,1,1,1,1,4,5,5,1,1,1,5,3,3,1,1,1,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000027HD,大野 頼子,おおの よりこ,47,P_20211015SNSA0029S,12,35,4,NA,3,1,4,5,4,5,1,4,3,3,2,1,4,3,1,4,2,1,1,1,5,5,2,4,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
id_ZZZZZ0R4,仁木 博文,にき ひろぶみ,55,P_20210726SNSA0010S,12,36,1,NA,3,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0R3,後藤田 正純,ごとうだ まさずみ,52,P_20210719SNSA0002S,1,36,1,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_000014UQ,吉田 知代,よしだ ともよ,46,P_20211005SNSA0017S,5,36,1,NA,2,3,4,1,2,2,3,2,3,4,2,1,3,5,2,3,1,2,2,1,2,2,3,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
id_00002CD2,佐藤 行俊,さとう ゆきとし,73,P_20211006SNSA0027S,12,36,1,NA,8,7,1,5,5,5,1,5,1,5,5,5,5,1,1,3,5,1,1,1,5,5,5,5,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
id_000028G8,中野 真由美,なかの まゆみ,50,P_20210712SNSA0010S,2,36,2,NA,1,3,7,4,5,4,1,4,5,5,2,3,1,3,2,4,5,1,2,1,5,2,5,1,2,4,5,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ14W,久保 孝之,くぼ たかゆき,58,P_20210721SNSA0007S,4,36,2,NA,2,1,4,5,5,5,1,5,5,2,2,1,1,1,2,5,5,1,1,1,5,4,4,2,1,2,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_ZZZZZ0R1,山口 俊一,やまぐち しゅんいち,71,P_20210712SNSA0009S,1,36,2,NA,2,3,8,2,2,2,2,2,3,1,2,3,2,3,3,4,2,3,3,3,2,2,3,2,5,2,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
id_ZZZZZ0R6,小川 淳也,おがわ じゅんや,50,P_20211015SNSA0009S,2,37,1,NA,3,4,7,3,4,3,1,4,5,3,2,2,2,2,2,3,3,2,2,2,4,3,4,3,3,2,4,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
id_00001A9P,町川 順子,まちかわ じゅんこ,62,P_20211015SNSA0036S,5,37,1,NA,3,5,6,2,3,4,1,2,5,2,2,1,1,1,4,2,2,2,2,2,2,2,4,3,3,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
id_ZZZZZ0R5,平井 卓也,ひらい たくや,63,P_20210726SNSA0016S,1,37,1,NA,2,3,1,3,2,3,2,2,4,2,2,3,2,3,3,3,2,3,3,3,2,2,3,3,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
